mission_id,mission_type,operate_type,x,y,speed(mps),time,
, , , 80.452, 126.785, 0.000, 1638292242.760, 
, , , 80.452, 126.786, 0.000, 1638292243.765, 
, , , 80.451, 126.787, 0.000, 1638292244.768, 
, , , 80.450, 126.789, 0.000, 1638292245.772, 
, , , 80.450, 126.789, 0.000, 1638292246.775, 
, , , 80.449, 126.790, 0.000, 1638292247.778, 
, , , 80.449, 126.790, 0.000, 1638292248.782, 
, , , 80.449, 126.790, 0.000, 1638292249.786, 
, , , 80.449, 126.789, 0.000, 1638292250.790, 
, , , 80.450, 126.788, 0.000, 1638292251.793, 
, , , 80.450, 126.788, 0.000, 1638292252.796, 
, , , 80.451, 126.787, 0.000, 1638292253.800, 
, , , 80.451, 126.787, 0.000, 1638292254.805, 
, , , 80.451, 126.787, 0.000, 1638292255.809, 
, , , 80.450, 126.787, 0.000, 1638292256.814, 
, , , 80.450, 126.787, 0.000, 1638292257.817, 
, , , 80.450, 126.787, 0.000, 1638292258.823, 
, , , 80.450, 126.787, 0.000, 1638292259.826, 
, , , 80.450, 126.787, 0.000, 1638292260.830, 
, , , 80.450, 126.787, 0.000, 1638292261.834, 
, , , 80.450, 126.787, 0.000, 1638292262.838, 
, , , 80.450, 126.788, 0.000, 1638292263.841, 
, , , 80.449, 126.788, 0.000, 1638292264.845, 
, , , 80.449, 126.788, 0.000, 1638292265.855, 
, , , 80.449, 126.788, 0.000, 1638292266.859, 
, , , 80.449, 126.789, 0.000, 1638292267.864, 
, , , 80.449, 126.789, 0.000, 1638292268.868, 
, , , 80.449, 126.789, 0.000, 1638292269.874, 
, , , 80.448, 126.790, 0.000, 1638292270.877, 
, , , 80.448, 126.790, 0.000, 1638292271.883, 
, , , 80.448, 126.790, 0.000, 1638292272.887, 
, , , 80.448, 126.790, 0.000, 1638292273.891, 
, , , 80.449, 126.787, 0.000, 1638292274.895, 
, , , 80.450, 126.786, 0.000, 1638292275.898, 
, , , 80.450, 126.786, 0.000, 1638292276.901, 
, , , 80.450, 126.786, 0.000, 1638292277.907, 
, , , 80.451, 126.787, 0.000, 1638292278.914, 
, , , 80.450, 126.787, 0.000, 1638292279.920, 
, , , 80.449, 126.789, 0.000, 1638292280.924, 
, , , 80.448, 126.790, 0.000, 1638292281.929, 
, , , 80.449, 126.792, 0.000, 1638292282.934, 
, , , 80.449, 126.791, 0.000, 1638292283.936, 
, , , 80.449, 126.792, 0.000, 1638292284.939, 
, , , 80.447, 126.795, 0.000, 1638292285.943, 
, , , 80.447, 126.795, 0.000, 1638292286.946, 
, , , 80.449, 126.797, 0.000, 1638292287.952, 
, , , 80.448, 126.798, 0.000, 1638292288.955, 
, , , 80.449, 126.799, 0.000, 1638292289.958, 
, , , 80.450, 126.798, 0.000, 1638292290.964, 
, , , 80.449, 126.798, 0.000, 1638292291.967, 
, , , 80.448, 126.797, 0.000, 1638292292.971, 
, , , 80.449, 126.797, 0.000, 1638292293.975, 
, , , 80.449, 126.796, 0.000, 1638292294.979, 
, , , 80.450, 126.795, 0.000, 1638292295.982, 
, , , 80.450, 126.794, 0.000, 1638292296.987, 
, , , 80.450, 126.794, 0.000, 1638292297.998, 
, , , 80.450, 126.794, 0.000, 1638292299.001, 
, , , 80.450, 126.794, 0.000, 1638292300.005, 
, , , 80.450, 126.795, 0.000, 1638292301.008, 
, , , 80.450, 126.796, 0.000, 1638292302.014, 
, , , 80.450, 126.796, 0.000, 1638292303.017, 
, , , 80.450, 126.797, 0.000, 1638292304.021, 
, , , 80.450, 126.796, 0.000, 1638292305.024, 
, , , 80.450, 126.797, 0.000, 1638292306.028, 
, , , 80.451, 126.797, 0.000, 1638292307.031, 
, , , 80.451, 126.797, 0.000, 1638292308.034, 
, , , 80.451, 126.796, 0.000, 1638292309.037, 
, , , 80.451, 126.796, 0.000, 1638292310.041, 
, , , 80.451, 126.796, 0.000, 1638292311.047, 
, , , 80.452, 126.796, 0.000, 1638292312.050, 
, , , 80.452, 126.795, 0.000, 1638292313.058, 
, , , 80.452, 126.795, 0.000, 1638292314.061, 
, , , 80.452, 126.795, 0.000, 1638292315.065, 
, , , 80.452, 126.794, 0.000, 1638292316.069, 
, , , 80.453, 126.794, 0.000, 1638292317.073, 
, , , 80.453, 126.794, 0.000, 1638292318.076, 
, , , 80.453, 126.794, 0.000, 1638292319.079, 
, , , 80.453, 126.793, 0.000, 1638292320.083, 
, , , 80.452, 126.793, 0.000, 1638292321.088, 
, , , 80.452, 126.793, 0.000, 1638292322.091, 
, , , 80.452, 126.792, 0.000, 1638292323.099, 
, , , 80.452, 126.792, 0.000, 1638292324.103, 
, , , 80.452, 126.792, 0.000, 1638292325.107, 
, , , 80.453, 126.791, 0.000, 1638292326.111, 
, , , 80.453, 126.791, 0.000, 1638292327.116, 
, , , 80.453, 126.791, 0.000, 1638292328.120, 
, , , 80.453, 126.791, 0.000, 1638292329.123, 
, , , 80.453, 126.790, 0.000, 1638292330.126, 
, , , 80.453, 126.790, 0.000, 1638292331.129, 
, , , 80.453, 126.790, 0.000, 1638292332.136, 
, , , 80.454, 126.789, 0.000, 1638292333.140, 
, , , 80.454, 126.789, 0.000, 1638292334.148, 
, , , 80.454, 126.789, 0.000, 1638292335.153, 
, , , 80.453, 126.789, 0.000, 1638292336.157, 
, , , 80.453, 126.789, 0.000, 1638292337.162, 
, , , 80.453, 126.788, 0.000, 1638292338.166, 
, , , 80.453, 126.788, 0.000, 1638292339.170, 
, , , 80.453, 126.788, 0.000, 1638292340.173, 
, , , 80.453, 126.788, 0.000, 1638292341.177, 
, , , 80.453, 126.788, 0.000, 1638292342.180, 
, , , 80.453, 126.788, 0.000, 1638292343.183, 
, , , 80.453, 126.788, 0.000, 1638292344.188, 
, , , 80.453, 126.787, 0.000, 1638292345.191, 
, , , 80.453, 126.787, 0.000, 1638292346.195, 
, , , 80.453, 126.787, 0.000, 1638292347.202, 
, , , 80.453, 126.787, 0.000, 1638292348.208, 
, , , 80.454, 126.783, 0.000, 1638292349.216, 
, , , 80.454, 126.782, 0.000, 1638292350.222, 
, , , 80.454, 126.781, 0.000, 1638292351.225, 
, , , 80.454, 126.781, 0.000, 1638292352.231, 
, , , 80.454, 126.781, 0.000, 1638292353.235, 
, , , 80.454, 126.780, 0.000, 1638292354.239, 
, , , 80.454, 126.779, 0.000, 1638292355.242, 
, , , 80.454, 126.779, 0.000, 1638292356.245, 
, , , 80.454, 126.778, 0.000, 1638292357.248, 
, , , 80.453, 126.778, 0.000, 1638292358.252, 
, , , 80.453, 126.778, 0.000, 1638292359.259, 
, , , 80.453, 126.779, 0.000, 1638292360.262, 
, , , 80.453, 126.779, 0.000, 1638292361.267, 
, , , 80.453, 126.778, 0.000, 1638292362.270, 
, , , 80.453, 126.776, 0.000, 1638292363.273, 
, , , 80.452, 126.775, 0.000, 1638292364.279, 
, , , 80.453, 126.773, 0.000, 1638292365.283, 
, , , 80.453, 126.775, 0.000, 1638292366.285, 
, , , 80.451, 126.775, 0.000, 1638292367.290, 
, , , 80.451, 126.775, 0.000, 1638292368.294, 
, , , 80.451, 126.775, 0.000, 1638292369.303, 
, , , 80.451, 126.775, 0.000, 1638292370.309, 
, , , 80.452, 126.774, 0.000, 1638292371.313, 
, , , 80.450, 126.775, 0.000, 1638292372.316, 
, , , 80.449, 126.776, 0.000, 1638292373.320, 
, , , 80.448, 126.775, 0.000, 1638292374.324, 
, , , 80.449, 126.774, 0.000, 1638292375.328, 
, , , 80.448, 126.773, 0.000, 1638292376.331, 
, , , 80.448, 126.773, 0.000, 1638292377.336, 
, , , 80.448, 126.773, 0.000, 1638292378.340, 
, , , 80.449, 126.774, 0.000, 1638292379.344, 
, , , 80.449, 126.774, 0.000, 1638292380.348, 
, , , 80.448, 126.775, 0.000, 1638292381.353, 
, , , 80.447, 126.776, 0.000, 1638292382.357, 
, , , 80.446, 126.777, 0.000, 1638292383.362, 
, , , 80.445, 126.779, 0.000, 1638292384.369, 
, , , 80.446, 126.780, 0.000, 1638292385.372, 
, , , 80.446, 126.781, 0.000, 1638292386.378, 
, , , 80.447, 126.782, 0.000, 1638292387.381, 
, , , 80.447, 126.783, 0.000, 1638292388.385, 
, , , 80.448, 126.783, 0.000, 1638292389.389, 
, , , 80.447, 126.784, 0.000, 1638292390.392, 
, , , 80.448, 126.784, 0.000, 1638292391.399, 
, , , 80.448, 126.786, 0.000, 1638292392.404, 
, , , 80.448, 126.786, 0.000, 1638292393.408, 
, , , 80.448, 126.787, 0.000, 1638292394.417, 
, , , 80.449, 126.787, 0.000, 1638292395.420, 
, , , 80.450, 126.789, 0.000, 1638292396.423, 
, , , 80.450, 126.785, 0.000, 1638292397.429, 
, , , 80.451, 126.783, 0.000, 1638292398.433, 
, , , 80.451, 126.782, 0.000, 1638292399.436, 
, , , 80.451, 126.782, 0.000, 1638292400.443, 
, , , 80.451, 126.781, 0.000, 1638292401.445, 
, , , 80.452, 126.782, 0.000, 1638292402.451, 
, , , 80.452, 126.783, 0.000, 1638292403.455, 
, , , 80.452, 126.783, 0.000, 1638292404.458, 
, , , 80.452, 126.783, 0.000, 1638292405.463, 
, , , 80.453, 126.783, 0.000, 1638292406.467, 
, , , 80.453, 126.783, 0.000, 1638292407.471, 
, , , 80.453, 126.783, 0.000, 1638292408.474, 
, , , 80.453, 126.783, 0.000, 1638292409.480, 
, , , 80.454, 126.783, 0.000, 1638292410.483, 
, , , 80.454, 126.783, 0.000, 1638292411.489, 
, , , 80.454, 126.782, 0.000, 1638292412.492, 
, , , 80.455, 126.782, 0.000, 1638292413.497, 
, , , 80.455, 126.782, 0.000, 1638292414.500, 
, , , 80.456, 126.782, 0.000, 1638292415.503, 
, , , 80.456, 126.781, 0.000, 1638292416.509, 
, , , 80.456, 126.781, 0.000, 1638292417.517, 
, , , 80.456, 126.781, 0.000, 1638292418.521, 
, , , 80.456, 126.780, 0.000, 1638292419.526, 
, , , 80.457, 126.780, 0.000, 1638292420.529, 
, , , 80.457, 126.780, 0.000, 1638292421.533, 
, , , 80.457, 126.779, 0.000, 1638292422.536, 
, , , 80.457, 126.779, 0.000, 1638292423.539, 
, , , 80.456, 126.779, 0.000, 1638292424.544, 
, , , 80.457, 126.779, 0.000, 1638292425.547, 
, , , 80.457, 126.778, 0.000, 1638292426.550, 
, , , 80.457, 126.778, 0.000, 1638292427.554, 
, , , 80.457, 126.778, 0.000, 1638292428.557, 
, , , 80.457, 126.777, 0.000, 1638292429.562, 
, , , 80.457, 126.777, 0.000, 1638292430.565, 
, , , 80.457, 126.777, 0.000, 1638292431.568, 
, , , 80.457, 126.777, 0.000, 1638292432.571, 
, , , 80.457, 126.776, 0.000, 1638292433.575, 
, , , 80.457, 126.776, 0.000, 1638292434.580, 
, , , 80.457, 126.776, 0.000, 1638292435.583, 
, , , 80.457, 126.776, 0.000, 1638292436.587, 
, , , 80.457, 126.776, 0.000, 1638292437.591, 
, , , 80.456, 126.776, 0.000, 1638292438.597, 
, , , 80.456, 126.776, 0.000, 1638292439.600, 
, , , 80.456, 126.776, 0.000, 1638292440.605, 
, , , 80.456, 126.775, 0.000, 1638292441.609, 
, , , 80.456, 126.775, 0.000, 1638292442.613, 
, , , 80.456, 126.775, 0.000, 1638292443.619, 
, , , 80.456, 126.775, 0.000, 1638292444.623, 
, , , 80.456, 126.775, 0.000, 1638292445.626, 
, , , 80.456, 126.775, 0.000, 1638292446.629, 
, , , 80.455, 126.776, 0.000, 1638292447.632, 
, , , 80.455, 126.775, 0.000, 1638292448.635, 
, , , 80.455, 126.776, 0.000, 1638292449.640, 
, , , 80.455, 126.776, 0.000, 1638292450.648, 
, , , 80.455, 126.776, 0.000, 1638292451.651, 
, , , 80.455, 126.776, 0.000, 1638292452.658, 
, , , 80.454, 126.777, 0.000, 1638292453.666, 
, , , 80.454, 126.777, 0.000, 1638292454.672, 
, , , 80.454, 126.777, 0.000, 1638292455.675, 
, , , 80.454, 126.778, 0.000, 1638292456.681, 
, , , 80.453, 126.778, 0.000, 1638292457.686, 
, , , 80.453, 126.778, 0.000, 1638292458.690, 
, , , 80.450, 126.777, 0.000, 1638292459.696, 
, , , 80.449, 126.777, 0.000, 1638292460.700, 
, , , 80.449, 126.778, 0.000, 1638292461.705, 
, , , 80.448, 126.779, 0.000, 1638292462.709, 
, , , 80.446, 126.780, 0.000, 1638292463.722, 
, , , 80.446, 126.779, 0.000, 1638292464.726, 
, , , 80.446, 126.780, 0.000, 1638292465.735, 
, , , 80.446, 126.781, 0.000, 1638292466.740, 
, , , 80.445, 126.782, 0.000, 1638292467.744, 
, , , 80.444, 126.783, 0.000, 1638292468.749, 
, , , 80.443, 126.784, 0.000, 1638292469.752, 
, , , 80.444, 126.785, 0.000, 1638292470.756, 
, , , 80.443, 126.787, 0.000, 1638292471.759, 
, , , 80.442, 126.787, 0.000, 1638292472.765, 
, , , 80.442, 126.786, 0.000, 1638292473.769, 
, , , 80.441, 126.790, 0.000, 1638292474.772, 
, , , 80.441, 126.791, 0.000, 1638292475.775, 
, , , 80.443, 126.791, 0.000, 1638292476.780, 
, , , 80.445, 126.791, 0.000, 1638292477.783, 
, , , 80.445, 126.790, 0.000, 1638292478.786, 
, , , 80.445, 126.790, 0.000, 1638292479.788, 
, , , 80.446, 126.792, 0.000, 1638292480.792, 
, , , 80.446, 126.793, 0.000, 1638292481.796, 
, , , 80.445, 126.794, 0.000, 1638292482.800, 
, , , 80.446, 126.794, 0.000, 1638292483.808, 
, , , 80.446, 126.796, 0.000, 1638292484.816, 
, , , 80.446, 126.797, 0.000, 1638292485.819, 
, , , 80.448, 126.797, 0.000, 1638292486.823, 
, , , 80.449, 126.793, 0.000, 1638292487.827, 
, , , 80.449, 126.792, 0.000, 1638292488.833, 
, , , 80.449, 126.791, 0.000, 1638292489.841, 
, , , 80.450, 126.790, 0.000, 1638292490.845, 
, , , 80.450, 126.790, 0.000, 1638292491.848, 
, , , 80.450, 126.790, 0.000, 1638292492.853, 
, , , 80.451, 126.791, 0.000, 1638292493.856, 
, , , 80.451, 126.792, 0.000, 1638292494.860, 
, , , 80.451, 126.793, 0.000, 1638292495.865, 
, , , 80.451, 126.793, 0.000, 1638292496.869, 
, , , 80.451, 126.793, 0.000, 1638292497.872, 
, , , 80.452, 126.793, 0.000, 1638292498.876, 
, , , 80.452, 126.793, 0.000, 1638292499.880, 
, , , 80.452, 126.793, 0.000, 1638292500.883, 
, , , 80.453, 126.793, 0.000, 1638292501.886, 
, , , 80.453, 126.793, 0.000, 1638292502.889, 
, , , 80.453, 126.792, 0.000, 1638292503.893, 
, , , 80.453, 126.792, 0.000, 1638292504.897, 
, , , 80.453, 126.792, 0.000, 1638292505.901, 
, , , 80.453, 126.791, 0.000, 1638292506.905, 
, , , 80.453, 126.791, 0.000, 1638292507.913, 
, , , 80.453, 126.790, 0.000, 1638292508.918, 
, , , 80.453, 126.790, 0.000, 1638292509.922, 
, , , 80.453, 126.790, 0.000, 1638292510.926, 
, , , 80.453, 126.789, 0.000, 1638292511.930, 
, , , 80.454, 126.789, 0.000, 1638292512.933, 
, , , 80.454, 126.789, 0.000, 1638292513.936, 
, , , 80.454, 126.788, 0.000, 1638292514.939, 
, , , 80.455, 126.788, 0.000, 1638292515.944, 
, , , 80.455, 126.787, 0.000, 1638292516.947, 
, , , 80.455, 126.787, 0.000, 1638292517.951, 
, , , 80.455, 126.787, 0.000, 1638292518.954, 
, , , 80.456, 126.786, 0.000, 1638292519.958, 
, , , 80.455, 126.786, 0.000, 1638292520.963, 
, , , 80.456, 126.785, 0.000, 1638292521.970, 
, , , 80.456, 126.785, 0.000, 1638292522.974, 
, , , 80.456, 126.785, 0.000, 1638292523.978, 
, , , 80.456, 126.785, 0.000, 1638292524.982, 
, , , 80.455, 126.784, 0.000, 1638292525.985, 
, , , 80.455, 126.784, 0.000, 1638292526.988, 
, , , 80.455, 126.784, 0.000, 1638292527.997, 
, , , 80.455, 126.784, 0.000, 1638292529.003, 
, , , 80.455, 126.783, 0.000, 1638292530.008, 
, , , 80.455, 126.783, 0.000, 1638292531.014, 
, , , 80.455, 126.783, 0.000, 1638292532.018, 
, , , 80.455, 126.783, 0.000, 1638292533.022, 
, , , 80.455, 126.783, 0.000, 1638292534.027, 
, , , 80.455, 126.784, 0.000, 1638292535.030, 
, , , 80.452, 126.786, 0.000, 1638292536.034, 
, , , 80.450, 126.790, 0.000, 1638292537.037, 
, , , 80.449, 126.792, 0.000, 1638292538.041, 
, , , 80.448, 126.793, 0.000, 1638292539.047, 
, , , 80.448, 126.794, 0.000, 1638292540.050, 
, , , 80.448, 126.794, 0.000, 1638292541.054, 
, , , 80.447, 126.793, 0.000, 1638292542.057, 
, , , 80.447, 126.793, 0.000, 1638292543.065, 
, , , 80.447, 126.793, 0.000, 1638292544.068, 
, , , 80.446, 126.793, 0.000, 1638292545.072, 
, , , 80.446, 126.793, 0.000, 1638292546.075, 
, , , 80.446, 126.793, 0.000, 1638292547.079, 
, , , 80.446, 126.791, 0.000, 1638292548.082, 
, , , 80.446, 126.788, 0.000, 1638292549.086, 
, , , 80.446, 126.790, 0.000, 1638292550.090, 
, , , 80.445, 126.791, 0.000, 1638292551.097, 
, , , 80.446, 126.790, 0.000, 1638292552.100, 
, , , 80.445, 126.791, 0.000, 1638292553.103, 
, , , 80.446, 126.787, 0.000, 1638292554.108, 
, , , 80.447, 126.786, 0.000, 1638292555.114, 
, , , 80.447, 126.787, 0.000, 1638292556.119, 
, , , 80.445, 126.790, 0.000, 1638292557.122, 
, , , 80.444, 126.792, 0.000, 1638292558.125, 
, , , 80.443, 126.793, 0.000, 1638292559.130, 
, , , 80.443, 126.794, 0.000, 1638292560.133, 
, , , 80.442, 126.795, 0.000, 1638292561.136, 
, , , 80.442, 126.796, 0.000, 1638292562.139, 
, , , 80.441, 126.797, 0.000, 1638292563.144, 
, , , 80.441, 126.797, 0.000, 1638292564.147, 
, , , 80.442, 126.797, 0.000, 1638292565.150, 
, , , 80.442, 126.798, 0.000, 1638292566.153, 
, , , 80.441, 126.797, 0.000, 1638292567.157, 
, , , 80.441, 126.797, 0.000, 1638292568.160, 
, , , 80.441, 126.798, 0.000, 1638292569.166, 
, , , 80.441, 126.798, 0.000, 1638292570.169, 
, , , 80.441, 126.796, 0.000, 1638292571.172, 
, , , 80.442, 126.797, 0.000, 1638292572.175, 
, , , 80.442, 126.797, 0.000, 1638292573.179, 
, , , 80.442, 126.796, 0.000, 1638292574.182, 
, , , 80.442, 126.798, 0.000, 1638292575.187, 
, , , 80.442, 126.798, 0.000, 1638292576.190, 
, , , 80.441, 126.800, 0.000, 1638292577.195, 
, , , 80.442, 126.800, 0.000, 1638292578.201, 
, , , 80.443, 126.801, 0.000, 1638292579.207, 
, , , 80.444, 126.799, 0.000, 1638292580.212, 
, , , 80.445, 126.799, 0.000, 1638292581.216, 
, , , 80.445, 126.794, 0.000, 1638292582.218, 
, , , 80.446, 126.793, 0.000, 1638292583.224, 
, , , 80.446, 126.791, 0.000, 1638292584.230, 
, , , 80.447, 126.791, 0.000, 1638292585.237, 
, , , 80.447, 126.790, 0.000, 1638292586.239, 
, , , 80.447, 126.791, 0.000, 1638292587.242, 
, , , 80.448, 126.792, 0.000, 1638292588.247, 
, , , 80.449, 126.793, 0.000, 1638292589.258, 
, , , 80.449, 126.793, 0.000, 1638292590.265, 
, , , 80.450, 126.794, 0.000, 1638292591.269, 
, , , 80.450, 126.793, 0.000, 1638292592.272, 
, , , 80.450, 126.793, 0.000, 1638292593.277, 
, , , 80.450, 126.793, 0.000, 1638292594.280, 
, , , 80.450, 126.793, 0.000, 1638292595.283, 
, , , 80.451, 126.793, 0.000, 1638292596.289, 
, , , 80.451, 126.792, 0.000, 1638292597.293, 
, , , 80.450, 126.792, 0.000, 1638292598.299, 
, , , 80.451, 126.792, 0.000, 1638292599.305, 
, , , 80.451, 126.791, 0.000, 1638292600.309, 
, , , 80.451, 126.791, 0.000, 1638292601.313, 
, , , 80.452, 126.791, 0.000, 1638292602.320, 
, , , 80.452, 126.790, 0.000, 1638292603.324, 
, , , 80.453, 126.790, 0.000, 1638292604.327, 
, , , 80.453, 126.789, 0.000, 1638292605.330, 
, , , 80.453, 126.789, 0.000, 1638292606.334, 
, , , 80.453, 126.787, 0.000, 1638292607.338, 
, , , 80.454, 126.786, 0.000, 1638292608.348, 
, , , 80.453, 126.786, 0.000, 1638292609.351, 
, , , 80.452, 126.787, 0.000, 1638292610.354, 
, , , 80.452, 126.787, 0.000, 1638292611.357, 
, , , 80.452, 126.786, 0.000, 1638292612.360, 
, , , 80.453, 126.786, 0.000, 1638292613.366, 
, , , 80.454, 126.785, 0.000, 1638292614.369, 
, , , 80.454, 126.785, 0.000, 1638292615.372, 
, , , 80.454, 126.784, 0.000, 1638292616.376, 
, , , 80.454, 126.784, 0.000, 1638292617.381, 
, , , 80.454, 126.783, 0.000, 1638292618.384, 
, , , 80.455, 126.783, 0.000, 1638292619.388, 
, , , 80.455, 126.783, 0.000, 1638292620.391, 
, , , 80.455, 126.783, 0.000, 1638292621.394, 
, , , 80.455, 126.782, 0.000, 1638292622.397, 
, , , 80.455, 126.782, 0.000, 1638292623.402, 
, , , 80.455, 126.782, 0.000, 1638292624.405, 
, , , 80.454, 126.782, 0.000, 1638292625.411, 
, , , 80.454, 126.782, 0.000, 1638292626.418, 
, , , 80.454, 126.782, 0.000, 1638292627.426, 
, , , 80.454, 126.782, 0.000, 1638292628.429, 
, , , 80.454, 126.782, 0.000, 1638292629.434, 
, , , 80.454, 126.782, 0.000, 1638292630.437, 
, , , 80.453, 126.782, 0.000, 1638292631.441, 
, , , 80.453, 126.782, 0.000, 1638292632.444, 
, , , 80.453, 126.782, 0.000, 1638292633.449, 
, , , 80.453, 126.782, 0.000, 1638292634.453, 
, , , 80.452, 126.783, 0.000, 1638292635.457, 
, , , 80.452, 126.783, 0.000, 1638292636.463, 
, , , 80.452, 126.783, 0.000, 1638292637.466, 
, , , 80.452, 126.783, 0.000, 1638292638.470, 
, , , 80.452, 126.784, 0.000, 1638292639.473, 
, , , 80.451, 126.781, 0.000, 1638292640.476, 
, , , 80.451, 126.779, 0.000, 1638292641.480, 
, , , 80.450, 126.779, 0.000, 1638292642.483, 
, , , 80.450, 126.780, 0.000, 1638292643.487, 
, , , 80.450, 126.781, 0.000, 1638292644.490, 
, , , 80.449, 126.781, 0.000, 1638292645.495, 
, , , 80.449, 126.783, 0.000, 1638292646.500, 
, , , 80.449, 126.783, 0.000, 1638292647.505, 
, , , 80.447, 126.784, 0.000, 1638292648.510, 
, , , 80.445, 126.785, 0.000, 1638292649.522, 
, , , 80.445, 126.786, 0.000, 1638292650.526, 
, , , 80.444, 126.787, 0.000, 1638292651.532, 
, , , 80.443, 126.787, 0.000, 1638292652.535, 
, , , 80.443, 126.787, 0.000, 1638292653.538, 
, , , 80.444, 126.787, 0.000, 1638292654.541, 
, , , 80.444, 126.787, 0.000, 1638292655.545, 
, , , 80.445, 126.787, 0.000, 1638292656.550, 
, , , 80.445, 126.788, 0.000, 1638292657.554, 
, , , 80.445, 126.788, 0.000, 1638292658.559, 
, , , 80.446, 126.788, 0.000, 1638292659.563, 
, , , 80.446, 126.790, 0.000, 1638292660.567, 
, , , 80.446, 126.791, 0.000, 1638292661.570, 
, , , 80.445, 126.790, 0.000, 1638292662.573, 
, , , 80.445, 126.790, 0.000, 1638292663.576, 
, , , 80.445, 126.790, 0.000, 1638292664.583, 
, , , 80.445, 126.792, 0.000, 1638292665.588, 
, , , 80.445, 126.791, 0.000, 1638292666.591, 
, , , 80.444, 126.792, 0.000, 1638292667.594, 
, , , 80.445, 126.793, 0.000, 1638292668.599, 
, , , 80.445, 126.794, 0.000, 1638292669.607, 
, , , 80.446, 126.792, 0.000, 1638292670.617, 
, , , 80.448, 126.791, 0.000, 1638292671.624, 
, , , 80.449, 126.790, 0.000, 1638292672.628, 
, , , 80.448, 126.791, 0.000, 1638292673.634, 
, , , 80.447, 126.790, 0.000, 1638292674.637, 
, , , 80.448, 126.786, 0.000, 1638292675.641, 
, , , 80.449, 126.782, 0.000, 1638292676.645, 
, , , 80.450, 126.781, 0.000, 1638292677.649, 
, , , 80.450, 126.780, 0.000, 1638292678.653, 
, , , 80.451, 126.779, 0.000, 1638292679.660, 
, , , 80.451, 126.780, 0.000, 1638292680.665, 
, , , 80.451, 126.781, 0.000, 1638292681.668, 
, , , 80.452, 126.782, 0.000, 1638292682.671, 
, , , 80.452, 126.782, 0.000, 1638292683.675, 
, , , 80.452, 126.781, 0.000, 1638292684.678, 
, , , 80.453, 126.782, 0.000, 1638292685.681, 
, , , 80.453, 126.781, 0.000, 1638292686.684, 
, , , 80.454, 126.781, 0.000, 1638292687.687, 
, , , 80.454, 126.781, 0.000, 1638292688.690, 
, , , 80.454, 126.780, 0.000, 1638292689.694, 
, , , 80.455, 126.780, 0.000, 1638292690.697, 
, , , 80.455, 126.779, 0.000, 1638292691.701, 
, , , 80.455, 126.779, 0.000, 1638292692.705, 
, , , 80.455, 126.779, 0.000, 1638292693.708, 
, , , 80.456, 126.778, 0.000, 1638292694.713, 
, , , 80.456, 126.778, 0.000, 1638292695.717, 
, , , 80.457, 126.777, 0.000, 1638292696.720, 
, , , 80.457, 126.776, 0.000, 1638292697.726, 
, , , 80.457, 126.776, 0.000, 1638292698.730, 
, , , 80.458, 126.776, 0.000, 1638292699.733, 
, , , 80.457, 126.775, 0.000, 1638292700.738, 
, , , 80.458, 126.775, 0.000, 1638292701.744, 
, , , 80.458, 126.774, 0.000, 1638292702.750, 
, , , 80.458, 126.774, 0.000, 1638292703.756, 
, , , 80.458, 126.774, 0.000, 1638292704.758, 
, , , 80.457, 126.773, 0.000, 1638292705.763, 
, , , 80.458, 126.773, 0.000, 1638292706.770, 
, , , 80.458, 126.773, 0.000, 1638292707.773, 
, , , 80.458, 126.772, 0.000, 1638292708.776, 
, , , 80.458, 126.772, 0.000, 1638292709.780, 
, , , 80.458, 126.772, 0.000, 1638292710.783, 
, , , 80.458, 126.772, 0.000, 1638292711.786, 
, , , 80.458, 126.771, 0.000, 1638292712.792, 
, , , 80.458, 126.771, 0.000, 1638292713.795, 
, , , 80.458, 126.771, 0.000, 1638292714.799, 
, , , 80.457, 126.771, 0.000, 1638292715.802, 
, , , 80.457, 126.771, 0.000, 1638292716.814, 
, , , 80.457, 126.771, 0.000, 1638292717.820, 
, , , 80.457, 126.771, 0.000, 1638292718.825, 
, , , 80.456, 126.771, 0.000, 1638292719.831, 
, , , 80.457, 126.771, 0.000, 1638292720.834, 
, , , 80.457, 126.771, 0.000, 1638292721.837, 
, , , 80.457, 126.771, 0.000, 1638292722.843, 
, , , 80.456, 126.771, 0.000, 1638292723.846, 
, , , 80.456, 126.771, 0.000, 1638292724.850, 
, , , 80.455, 126.772, 0.000, 1638292725.862, 
, , , 80.455, 126.772, 0.000, 1638292726.865, 
, , , 80.455, 126.772, 0.000, 1638292727.869, 
, , , 80.455, 126.772, 0.000, 1638292728.873, 
, , , 80.454, 126.773, 0.000, 1638292729.877, 
, , , 80.454, 126.773, 0.000, 1638292730.880, 
, , , 80.453, 126.774, 0.000, 1638292731.883, 
, , , 80.453, 126.774, 0.000, 1638292732.886, 
, , , 80.451, 126.774, 0.000, 1638292733.890, 
, , , 80.448, 126.775, 0.000, 1638292734.898, 
, , , 80.447, 126.776, 0.000, 1638292735.902, 
, , , 80.446, 126.777, 0.000, 1638292736.907, 
, , , 80.445, 126.779, 0.000, 1638292737.911, 
, , , 80.446, 126.782, 0.000, 1638292738.916, 
, , , 80.446, 126.783, 0.000, 1638292739.920, 
, , , 80.446, 126.784, 0.000, 1638292740.923, 
, , , 80.445, 126.785, 0.000, 1638292741.926, 
, , , 80.447, 126.787, 0.000, 1638292742.929, 
